# time[s], delta_E_avg[eV], delta_E_cx_avg[eV], delta_E_el_avg[eV]
  8.196000E-005,  4.984876E-003, -7.123184E-004,  5.697195E-003
  8.197000E-005, -3.320402E-003, -2.905824E-003, -4.145786E-004
  8.198000E-005,  1.278703E-002,  1.054481E-002,  2.242218E-003
  8.199000E-005,  5.352345E-004,  6.234607E-003, -5.699373E-003
  8.200000E-005, -5.288152E-003, -6.908176E-004, -4.597335E-003
  8.201000E-005,  7.263397E-003,  1.030025E-002, -3.036848E-003
  8.202000E-005,  1.141374E-002,  4.922268E-003,  6.491474E-003
  8.203000E-005,  2.182967E-003,  2.966280E-003, -7.833135E-004
  8.204000E-005,  7.716030E-003,  3.993029E-003,  3.723001E-003
  8.205000E-005, -1.836836E-002, -7.512428E-003, -1.085593E-002
  8.206000E-005, -1.119614E-002, -1.124106E-002,  4.492233E-005
  8.207000E-005, -6.129923E-003, -2.978998E-003, -3.150925E-003
  8.208000E-005,  9.144423E-004,  1.678528E-002, -1.587084E-002
  8.209000E-005, -6.805630E-003, -8.708536E-003,  1.902906E-003
  8.210000E-005,  4.378679E-003,  2.398407E-003,  1.980271E-003
  8.211000E-005,  1.994126E-002,  1.265703E-002,  7.284226E-003
  8.212000E-005,  3.475727E-004, -8.944152E-005,  4.370142E-004
  8.213000E-005,  7.203375E-003,  8.972688E-003, -1.769312E-003
  8.214000E-005,  1.924107E-002,  1.042973E-002,  8.811338E-003
  8.215000E-005, -9.183935E-003, -7.118591E-004, -8.472076E-003
  8.216000E-005, -1.513694E-002, -1.238825E-002, -2.748692E-003
  8.217000E-005,  1.789316E-003, -3.957296E-004,  2.185046E-003
  8.218000E-005,  5.697715E-004, -8.014549E-004,  1.371226E-003
  8.219000E-005, -1.854712E-002, -1.101341E-002, -7.533701E-003
  8.220000E-005,  1.081312E-003, -3.564951E-003,  4.646263E-003
  8.221000E-005,  3.130912E-002,  2.583571E-002,  5.473410E-003
  8.222000E-005,  3.880510E-003,  2.828481E-003,  1.052030E-003
  8.223000E-005,  4.134148E-003,  5.506480E-003, -1.372332E-003
  8.224000E-005, -1.027918E-003, -5.403238E-003,  4.375320E-003
  8.225000E-005, -1.972285E-003,  6.459305E-003, -8.431590E-003
  8.226000E-005, -2.387292E-002, -1.558791E-002, -8.285017E-003
  8.227000E-005, -3.637029E-003,  8.767123E-004, -4.513741E-003
  8.228000E-005, -5.699515E-003,  1.505877E-003, -7.205392E-003
  8.229000E-005, -7.315254E-003,  6.441697E-003, -1.375695E-002
  8.230000E-005, -3.997491E-003, -3.256630E-004, -3.671828E-003
  8.231000E-005,  2.577518E-002,  1.486097E-002,  1.091420E-002
  8.232000E-005, -9.322848E-003,  1.412320E-003, -1.073517E-002
  8.233000E-005,  1.804592E-002,  1.406704E-002,  3.978872E-003
  8.234000E-005, -9.729566E-003, -4.761863E-003, -4.967703E-003
  8.235000E-005,  4.095275E-003,  3.174125E-003,  9.211496E-004
  8.236000E-005, -3.979001E-003, -5.213678E-003,  1.234678E-003
  8.237000E-005,  1.837584E-002,  1.361682E-002,  4.759025E-003
  8.238000E-005,  4.486039E-004,  1.000495E-002, -9.556351E-003
  8.239000E-005,  6.246595E-003,  1.441048E-003,  4.805547E-003
  8.240000E-005, -3.996270E-003, -2.151526E-003, -1.844744E-003
  8.241000E-005, -1.061575E-002, -6.695786E-003, -3.919963E-003
  8.242000E-005,  6.955738E-003,  8.685235E-003, -1.729497E-003
  8.243000E-005, -1.419410E-002, -1.096048E-002, -3.233619E-003
  8.244000E-005,  6.059198E-003,  5.791012E-003,  2.681858E-004
  8.245000E-005,  9.307176E-003,  1.341030E-002, -4.103120E-003
  8.246000E-005, -6.691309E-004, -3.386086E-003,  2.716955E-003
  8.247000E-005, -5.488445E-003,  1.158204E-003, -6.646649E-003
  8.248000E-005, -9.491589E-003, -9.867926E-003,  3.763365E-004
  8.249000E-005, -1.305375E-002, -2.286605E-003, -1.076715E-002
  8.250000E-005, -1.452353E-002, -9.541570E-003, -4.981963E-003
  8.251000E-005, -4.632896E-004,  3.096097E-003, -3.559386E-003
  8.252000E-005,  3.759220E-003,  7.482120E-003, -3.722900E-003
  8.253000E-005,  4.042168E-003, -1.713232E-003,  5.755400E-003
  8.254000E-005, -7.354482E-003,  2.848630E-003, -1.020311E-002
  8.255000E-005, -2.387704E-003,  9.848154E-004, -3.372519E-003
  8.256000E-005, -2.356810E-003, -2.849710E-003,  4.929008E-004
  8.257000E-005, -6.349358E-003, -4.899454E-003, -1.449904E-003
  8.258000E-005, -7.536412E-004,  1.897305E-003, -2.650946E-003
  8.259000E-005, -1.128682E-002, -8.665931E-003, -2.620885E-003
  8.260000E-005,  7.021660E-003,  5.190679E-003,  1.830981E-003
  8.261000E-005,  1.464073E-002,  1.450973E-002,  1.310055E-004
  8.262000E-005, -6.739835E-003, -2.875917E-003, -3.863919E-003
  8.263000E-005,  1.189551E-004,  5.687348E-003, -5.568392E-003
  8.264000E-005, -7.912001E-003, -7.193015E-003, -7.189862E-004
  8.265000E-005,  5.606841E-003,  1.152327E-002, -5.916426E-003
  8.266000E-005,  4.733445E-003,  1.989962E-003,  2.743483E-003
  8.267000E-005,  1.085702E-003,  3.480263E-003, -2.394561E-003
  8.268000E-005, -2.397787E-002, -2.089050E-002, -3.087371E-003
  8.269000E-005, -5.895625E-003, -7.687130E-004, -5.126912E-003
  8.270000E-005, -9.743642E-003, -2.865999E-003, -6.877643E-003
  8.271000E-005,  1.948446E-002,  9.989940E-003,  9.494520E-003
  8.272000E-005,  2.779670E-002,  1.336902E-002,  1.442767E-002
  8.273000E-005, -8.965571E-004,  5.284702E-004, -1.425027E-003
  8.274000E-005,  1.080483E-002,  3.170132E-003,  7.634703E-003
  8.275000E-005,  5.290545E-003,  3.791201E-003,  1.499343E-003
  8.276000E-005,  9.189379E-003,  1.292333E-002, -3.733951E-003
  8.277000E-005,  1.738510E-003,  6.541368E-003, -4.802858E-003
  8.278000E-005,  3.572181E-003,  5.247991E-003, -1.675810E-003
  8.279000E-005, -4.905491E-003, -4.735515E-003, -1.699759E-004
  8.280000E-005, -6.352712E-003, -3.332588E-003, -3.020124E-003
  8.281000E-005,  3.076436E-003,  9.503869E-004,  2.126049E-003
  8.282000E-005,  1.555396E-003,  4.432468E-003, -2.877072E-003
  8.283000E-005, -1.702356E-002, -1.322616E-002, -3.797398E-003
  8.284000E-005,  4.233829E-003,  1.165177E-003,  3.068652E-003
  8.285000E-005, -1.022531E-002, -1.611994E-002,  5.894635E-003
  8.286000E-005,  5.617091E-003,  2.403986E-003,  3.213105E-003
  8.287000E-005, -1.045353E-002, -1.062811E-002,  1.745729E-004
  8.288000E-005,  1.779260E-002,  1.612136E-002,  1.671242E-003
  8.289000E-005, -3.025675E-003,  4.321630E-003, -7.347304E-003
  8.290000E-005, -2.369787E-003, -7.326686E-003,  4.956899E-003
  8.291000E-005,  1.384887E-002,  1.550877E-002, -1.659899E-003
  8.292000E-005,  2.425935E-003,  1.381722E-004,  2.287763E-003
  8.293000E-005,  5.331378E-003,  6.746859E-003, -1.415481E-003
  8.294000E-005, -7.087193E-003,  1.520728E-003, -8.607920E-003
  8.295000E-005, -1.307010E-002, -8.054455E-003, -5.015642E-003
  8.296000E-005,  5.973371E-003,  1.050678E-002, -4.533407E-003
  8.297000E-005, -1.138231E-002, -4.579655E-003, -6.802653E-003
  8.298000E-005,  2.183143E-003,  4.218140E-003, -2.034997E-003
  8.299000E-005,  9.547931E-003,  1.266753E-002, -3.119597E-003
  8.300000E-005,  5.309664E-003,  2.766341E-003,  2.543323E-003
  8.301000E-005,  1.270020E-002,  1.716862E-002, -4.468423E-003
  8.302000E-005,  3.076511E-003,  4.408234E-003, -1.331723E-003
  8.303000E-005, -7.359306E-003, -3.166880E-003, -4.192426E-003
  8.304000E-005, -4.789168E-003, -1.815796E-003, -2.973372E-003
  8.305000E-005,  1.268793E-002,  5.766518E-003,  6.921415E-003
  8.306000E-005, -8.471838E-003, -1.101902E-002,  2.547178E-003
  8.307000E-005, -7.479978E-003, -7.065295E-003, -4.146829E-004
  8.308000E-005, -3.516341E-003, -5.754426E-003,  2.238084E-003
  8.309000E-005, -9.256436E-003, -6.559702E-003, -2.696734E-003
  8.310000E-005, -1.257910E-002, -5.874590E-003, -6.704514E-003
  8.311000E-005,  8.023294E-003,  4.913041E-003,  3.110252E-003
  8.312000E-005,  1.219842E-002,  1.181222E-002,  3.862001E-004
  8.313000E-005,  5.117432E-003,  7.467679E-003, -2.350246E-003
  8.314000E-005,  7.048916E-004,  1.013042E-002, -9.425527E-003
  8.315000E-005, -1.974555E-002, -2.204613E-002,  2.300577E-003
  8.316000E-005, -2.272112E-002, -1.584223E-002, -6.878887E-003
  8.317000E-005, -1.126418E-002, -1.689294E-002,  5.628759E-003
  8.318000E-005, -6.549532E-004,  1.417115E-005, -6.691244E-004
  8.319000E-005,  1.641590E-002,  1.523005E-002,  1.185851E-003
  8.320000E-005, -5.742771E-003, -6.575235E-003,  8.324633E-004
  8.321000E-005,  5.156775E-003,  2.496956E-003,  2.659819E-003
  8.322000E-005, -4.537038E-003, -7.368391E-003,  2.831353E-003
  8.323000E-005,  1.180460E-003, -3.483464E-003,  4.663924E-003
  8.324000E-005,  4.083180E-004, -3.861977E-003,  4.270295E-003
  8.325000E-005, -1.468680E-002, -1.025737E-002, -4.429432E-003
  8.326000E-005, -3.480556E-003, -3.422757E-003, -5.779907E-005
  8.327000E-005,  8.457789E-003,  3.760058E-003,  4.697730E-003
  8.328000E-005, -3.786774E-003, -3.368717E-003, -4.180570E-004
  8.329000E-005,  6.104167E-003,  5.244820E-003,  8.593463E-004
  8.330000E-005, -4.587657E-004,  1.770185E-003, -2.228951E-003
  8.331000E-005,  2.185985E-004,  9.361359E-004, -7.175375E-004
  8.332000E-005,  8.996514E-003,  1.163390E-002, -2.637388E-003
  8.333000E-005, -1.078176E-002, -1.969499E-003, -8.812264E-003
  8.334000E-005,  7.619244E-003,  5.763444E-003,  1.855800E-003
  8.335000E-005, -1.227101E-003, -4.903032E-003,  3.675931E-003
  8.336000E-005, -2.688484E-003,  1.414707E-003, -4.103191E-003
  8.337000E-005,  7.128926E-003,  1.197302E-002, -4.844091E-003
  8.338000E-005,  1.576956E-002,  1.718007E-002, -1.410517E-003
  8.339000E-005,  2.860723E-003,  3.971939E-003, -1.111216E-003
  8.340000E-005,  1.741541E-004,  5.223145E-003, -5.048990E-003
  8.341000E-005, -1.039898E-002, -7.816144E-003, -2.582839E-003
  8.342000E-005,  1.192559E-003, -1.476535E-004,  1.340213E-003
  8.343000E-005,  8.685172E-003,  1.605791E-002, -7.372739E-003
  8.344000E-005, -4.606267E-003, -3.786386E-003, -8.198819E-004
  8.345000E-005, -2.034197E-003, -2.557637E-003,  5.234400E-004
  8.346000E-005, -5.945006E-003, -5.667225E-003, -2.777815E-004
  8.347000E-005,  3.576374E-003,  1.819705E-003,  1.756669E-003
  8.348000E-005,  8.015595E-003,  1.105895E-002, -3.043359E-003
  8.349000E-005, -4.243213E-003,  2.154328E-003, -6.397541E-003
  8.350000E-005,  1.937438E-003,  3.643240E-003, -1.705802E-003
  8.351000E-005,  3.635429E-003,  2.626540E-003,  1.008889E-003
  8.352000E-005, -4.634116E-003, -1.572832E-003, -3.061284E-003
  8.353000E-005, -6.077092E-003, -7.540442E-003,  1.463350E-003
  8.354000E-005,  3.753105E-003,  5.569059E-003, -1.815954E-003
  8.355000E-005, -1.302455E-003, -4.045861E-003,  2.743406E-003
  8.356000E-005, -1.706855E-002, -1.071666E-002, -6.351892E-003
  8.357000E-005, -2.358872E-004, -1.365416E-003,  1.129529E-003
  8.358000E-005, -1.969294E-003,  2.197017E-003, -4.166311E-003
  8.359000E-005, -8.975440E-003, -5.634973E-003, -3.340467E-003
  8.360000E-005,  1.846231E-002,  9.240771E-003,  9.221543E-003
  8.361000E-005,  6.217266E-003,  9.365670E-003, -3.148404E-003
  8.362000E-005,  3.437646E-003,  4.839247E-003, -1.401601E-003
  8.363000E-005, -1.847411E-003, -7.277160E-003,  5.429748E-003
  8.364000E-005,  5.174850E-003, -7.386706E-004,  5.913520E-003
  8.365000E-005, -9.350427E-003, -5.959194E-003, -3.391233E-003
  8.366000E-005,  8.567107E-003,  9.410247E-003, -8.431401E-004
  8.367000E-005,  6.182685E-003,  5.731724E-003,  4.509610E-004
  8.368000E-005, -1.793792E-003,  3.657859E-003, -5.451651E-003
  8.369000E-005, -1.831369E-002, -1.503844E-002, -3.275255E-003
  8.370000E-005, -4.133220E-003, -5.601629E-003,  1.468409E-003
  8.371000E-005,  4.066940E-003,  1.313321E-003,  2.753619E-003
  8.372000E-005,  1.442947E-002,  7.569859E-003,  6.859615E-003
  8.373000E-005, -7.468596E-003, -6.286313E-003, -1.182283E-003
  8.374000E-005,  1.528205E-002,  1.733740E-002, -2.055346E-003
  8.375000E-005, -7.286719E-003, -2.428673E-003, -4.858046E-003
  8.376000E-005, -9.077069E-003,  2.127355E-003, -1.120442E-002
  8.377000E-005,  2.405632E-003,  1.362435E-003,  1.043196E-003
  8.378000E-005, -2.133907E-003, -6.995979E-003,  4.862071E-003
  8.379000E-005,  1.794735E-002,  1.683991E-002,  1.107439E-003
  8.380000E-005, -8.715398E-003, -4.888471E-003, -3.826927E-003
  8.381000E-005, -1.389472E-003,  1.829303E-003, -3.218776E-003
  8.382000E-005,  1.387868E-003, -4.828534E-003,  6.216402E-003
  8.383000E-005, -1.233166E-003, -3.267232E-003,  2.034066E-003
  8.384000E-005, -8.840210E-003, -3.753976E-003, -5.086234E-003
  8.385000E-005, -8.891152E-003, -4.230840E-003, -4.660312E-003
  8.386000E-005, -3.400886E-003, -4.426653E-003,  1.025766E-003
  8.387000E-005,  1.358752E-002,  7.703557E-003,  5.883959E-003
  8.388000E-005, -5.279607E-003, -6.098175E-004, -4.669790E-003
  8.389000E-005,  3.970837E-003,  4.511554E-003, -5.407164E-004
  8.390000E-005, -6.286233E-003, -4.967068E-003, -1.319165E-003
  8.391000E-005, -1.771122E-002, -2.042854E-002,  2.717315E-003
  8.392000E-005,  2.395326E-003,  3.831897E-003, -1.436571E-003
  8.393000E-005,  3.178228E-003,  6.016729E-003, -2.838500E-003
  8.394000E-005, -4.226571E-003, -1.138575E-002,  7.159181E-003
  8.395000E-005,  1.204929E-002,  1.292698E-002, -8.776961E-004
  8.396000E-005,  2.121886E-003, -7.422115E-004,  2.864097E-003
  8.397000E-005,  4.465714E-003,  1.021229E-002, -5.746577E-003
  8.398000E-005,  1.062455E-002,  8.577792E-003,  2.046762E-003
  8.399000E-005, -8.264692E-003, -5.138132E-003, -3.126561E-003
  8.400000E-005, -5.633588E-004,  3.367113E-003, -3.930472E-003
  8.401000E-005, -2.686811E-003, -2.747661E-003,  6.084971E-005
  8.402000E-005, -1.018459E-002, -8.758119E-003, -1.426469E-003
  8.403000E-005, -2.116515E-002, -6.473534E-003, -1.469162E-002
  8.404000E-005,  1.395043E-002,  1.206237E-002,  1.888063E-003
  8.405000E-005,  1.021275E-002,  1.937162E-002, -9.158877E-003
  8.406000E-005,  6.585493E-003,  1.149519E-002, -4.909699E-003
  8.407000E-005, -2.018869E-002, -6.405706E-003, -1.378299E-002
  8.408000E-005,  1.408719E-002,  1.298539E-002,  1.101801E-003
  8.409000E-005, -3.265211E-003,  4.137663E-004, -3.678977E-003
  8.410000E-005, -2.953402E-003, -3.680170E-003,  7.267682E-004
  8.411000E-005, -6.742830E-003, -8.407733E-003,  1.664903E-003
  8.412000E-005, -2.531880E-003, -9.109198E-003,  6.577319E-003
  8.413000E-005,  1.675207E-002,  1.398542E-002,  2.766649E-003
  8.414000E-005,  1.011750E-002,  5.806926E-003,  4.310571E-003
  8.415000E-005,  2.106745E-003, -2.212529E-003,  4.319274E-003
  8.416000E-005, -8.250127E-003, -5.503744E-003, -2.746383E-003
  8.417000E-005,  1.976577E-002,  1.581447E-002,  3.951296E-003
  8.418000E-005,  1.166514E-002,  1.011532E-002,  1.549819E-003
  8.419000E-005, -1.294540E-002, -1.014152E-002, -2.803875E-003
  8.420000E-005,  8.895584E-003,  2.642447E-003,  6.253137E-003
  8.421000E-005, -7.993281E-003, -1.176373E-002,  3.770445E-003
  8.422000E-005,  6.189398E-003,  8.399123E-003, -2.209725E-003
  8.423000E-005, -2.157690E-003,  9.323843E-004, -3.090075E-003
  8.424000E-005,  1.944837E-003,  8.336108E-003, -6.391271E-003
  8.425000E-005, -8.256551E-003, -5.892056E-003, -2.364495E-003
  8.426000E-005, -1.355893E-002, -6.519273E-003, -7.039660E-003
  8.427000E-005,  7.354944E-003,  7.539430E-003, -1.844862E-004
  8.428000E-005,  5.633285E-003,  6.411663E-003, -7.783774E-004
  8.429000E-005, -6.801143E-003, -3.097033E-003, -3.704110E-003
  8.430000E-005, -1.731406E-002, -7.924259E-003, -9.389798E-003
  8.431000E-005,  1.009722E-002,  1.214170E-002, -2.044487E-003
  8.432000E-005,  3.043890E-003,  2.738916E-003,  3.049741E-004
  8.433000E-005,  2.036697E-002,  1.974815E-002,  6.188171E-004
  8.434000E-005,  8.132853E-003,  5.400935E-003,  2.731919E-003
  8.435000E-005, -2.327616E-003, -8.260105E-004, -1.501606E-003
  8.436000E-005, -6.790202E-004,  7.337085E-003, -8.016105E-003
  8.437000E-005,  6.638149E-003,  7.725816E-003, -1.087668E-003
  8.438000E-005, -9.015709E-003,  7.868025E-004, -9.802512E-003
  8.439000E-005,  1.194950E-003, -2.702577E-003,  3.897527E-003
  8.440000E-005, -2.150422E-004, -1.785759E-003,  1.570717E-003
  8.441000E-005, -1.312083E-002, -1.173069E-002, -1.390141E-003
  8.442000E-005, -1.174185E-003, -2.366808E-004, -9.375042E-004
  8.443000E-005,  1.345413E-002,  1.773475E-002, -4.280625E-003
  8.444000E-005, -7.057704E-004, -1.736321E-003,  1.030551E-003
  8.445000E-005,  6.954041E-004, -6.781053E-004,  1.373509E-003
  8.446000E-005, -1.163823E-002, -7.640324E-003, -3.997905E-003
  8.447000E-005, -1.744204E-003, -1.531358E-003, -2.128461E-004
  8.448000E-005, -1.320623E-002, -1.071927E-002, -2.486967E-003
  8.449000E-005, -2.090852E-003,  3.335241E-004, -2.424376E-003
  8.450000E-005,  7.144443E-003,  8.050286E-003, -9.058433E-004
  8.451000E-005,  1.413379E-002,  1.326320E-002,  8.705936E-004
  8.452000E-005,  3.483000E-003,  6.016523E-003, -2.533522E-003
  8.453000E-005, -5.177578E-003,  5.536644E-004, -5.731242E-003
  8.454000E-005, -2.140712E-004,  3.392978E-004, -5.533690E-004
  8.455000E-005, -1.508920E-002, -1.814264E-002,  3.053437E-003
  8.456000E-005, -1.455214E-003,  4.874910E-004, -1.942705E-003
  8.457000E-005, -8.984998E-003, -7.879574E-003, -1.105424E-003
  8.458000E-005, -7.891812E-003, -3.938537E-003, -3.953275E-003
  8.459000E-005,  1.904231E-003,  4.936420E-003, -3.032188E-003
  8.460000E-005, -5.530375E-003, -3.824900E-003, -1.705475E-003
  8.461000E-005,  4.378191E-003,  2.283461E-003,  2.094730E-003
  8.462000E-005, -1.427840E-002, -2.069363E-002,  6.415227E-003
  8.463000E-005,  5.591566E-003,  1.837319E-004,  5.407834E-003
  8.464000E-005, -2.236451E-003,  4.862966E-003, -7.099417E-003
  8.465000E-005,  2.692331E-005, -1.296410E-003,  1.323333E-003
  8.466000E-005, -9.615434E-003, -4.760621E-003, -4.854813E-003
  8.467000E-005,  6.731887E-003,  5.467720E-003,  1.264167E-003
  8.468000E-005,  7.103656E-003,  2.310568E-003,  4.793089E-003
  8.469000E-005,  7.708322E-003,  1.493709E-002, -7.228766E-003
  8.470000E-005, -4.391145E-003,  1.949946E-003, -6.341092E-003
  8.471000E-005,  7.015485E-003,  2.498471E-003,  4.517014E-003
  8.472000E-005,  3.132943E-003,  1.530648E-003,  1.602295E-003
  8.473000E-005, -3.475847E-003, -2.500545E-003, -9.753024E-004
  8.474000E-005, -2.170330E-002, -1.565698E-002, -6.046328E-003
  8.475000E-005,  8.835516E-003,  8.732643E-003,  1.028721E-004
  8.476000E-005,  2.460101E-003,  4.949086E-003, -2.488985E-003
  8.477000E-005,  3.466700E-003, -1.022450E-003,  4.489150E-003
  8.478000E-005,  6.754170E-003,  4.525924E-003,  2.228246E-003
  8.479000E-005, -1.042450E-002, -4.559146E-003, -5.865353E-003
  8.480000E-005, -2.659341E-003, -7.194610E-003,  4.535269E-003
  8.481000E-005, -5.651354E-003, -1.917973E-003, -3.733381E-003
  8.482000E-005,  1.713262E-003,  1.505684E-003,  2.075776E-004
  8.483000E-005,  6.734451E-003,  1.069501E-003,  5.664950E-003
  8.484000E-005, -3.410038E-003, -7.596072E-004, -2.650431E-003
  8.485000E-005, -6.178893E-003, -6.098740E-003, -8.015299E-005
  8.486000E-005, -2.434799E-002, -1.301545E-002, -1.133254E-002
  8.487000E-005, -2.089295E-003, -3.676811E-004, -1.721614E-003
  8.488000E-005,  6.738242E-003,  4.249838E-003,  2.488404E-003
  8.489000E-005,  5.951945E-004, -4.892478E-003,  5.487673E-003
  8.490000E-005,  1.532000E-002,  1.346727E-002,  1.852732E-003
  8.491000E-005, -1.027708E-002, -8.888885E-003, -1.388192E-003
  8.492000E-005,  1.002548E-002,  9.756572E-003,  2.689104E-004
  8.493000E-005, -2.556645E-003, -2.773867E-003,  2.172216E-004
  8.494000E-005,  3.841756E-003,  1.274988E-003,  2.566769E-003
  8.495000E-005, -3.117548E-003, -2.711549E-003, -4.059992E-004
  8.496000E-005,  1.562240E-002,  9.429068E-003,  6.193336E-003
  8.497000E-005,  1.892855E-003,  4.274052E-004,  1.465450E-003
  8.498000E-005,  1.070436E-002,  1.935138E-003,  8.769222E-003
  8.499000E-005, -3.901752E-003, -7.103078E-003,  3.201326E-003
  8.500000E-005, -4.368915E-003,  1.636846E-003, -6.005761E-003
  8.501000E-005, -3.911527E-003, -1.760723E-004, -3.735455E-003
  8.502000E-005,  9.029684E-003,  7.182243E-003,  1.847441E-003
  8.503000E-005, -1.992263E-003, -2.285767E-003,  2.935033E-004
  8.504000E-005, -8.075359E-003,  6.131955E-003, -1.420731E-002
  8.505000E-005,  2.347656E-003,  5.571830E-004,  1.790473E-003
  8.506000E-005,  6.830621E-003,  9.768003E-003, -2.937382E-003
  8.507000E-005,  6.873722E-003,  8.679863E-003, -1.806141E-003
  8.508000E-005, -5.122996E-003, -6.105184E-004, -4.512478E-003
  8.509000E-005, -4.220103E-003, -5.518928E-003,  1.298825E-003
  8.510000E-005,  1.618386E-002,  2.003354E-002, -3.849682E-003
  8.511000E-005,  2.499043E-003,  9.364965E-003, -6.865922E-003
  8.512000E-005,  2.883261E-003,  2.835880E-004,  2.599673E-003
  8.513000E-005, -5.680416E-003, -6.045191E-003,  3.647751E-004
  8.514000E-005, -6.259622E-003, -3.826348E-004, -5.876988E-003
  8.515000E-005, -4.317630E-003, -2.215737E-003, -2.101893E-003
  8.516000E-005, -9.016582E-003, -1.576786E-003, -7.439796E-003
  8.517000E-005,  4.183708E-003,  6.551811E-003, -2.368102E-003
  8.518000E-005,  1.297443E-002,  1.113742E-002,  1.837008E-003
  8.519000E-005,  2.183195E-002,  2.042950E-002,  1.402442E-003
  8.520000E-005, -2.146207E-002, -1.083534E-002, -1.062673E-002
  8.521000E-005, -1.057205E-003, -3.266834E-003,  2.209629E-003
  8.522000E-005, -3.533456E-003,  7.789305E-003, -1.132276E-002
  8.523000E-005,  3.215514E-003,  2.246893E-003,  9.686215E-004
  8.524000E-005, -7.683816E-003, -6.898317E-003, -7.854993E-004
  8.525000E-005,  3.577570E-003,  1.291895E-003,  2.285675E-003
  8.526000E-005, -7.865589E-003, -1.288357E-002,  5.017983E-003
  8.527000E-005, -6.799372E-003, -2.116569E-003, -4.682803E-003
  8.528000E-005, -1.572085E-002, -5.795874E-003, -9.924977E-003
  8.529000E-005, -1.214034E-003,  2.129895E-003, -3.343930E-003
  8.530000E-005,  1.090673E-002,  7.197654E-003,  3.709072E-003
  8.531000E-005,  3.796926E-003,  8.120591E-003, -4.323665E-003
  8.532000E-005,  6.628908E-004,  9.330061E-003, -8.667170E-003
  8.533000E-005, -1.023976E-002, -3.617136E-003, -6.622628E-003
  8.534000E-005, -9.915064E-003, -8.150940E-003, -1.764124E-003
  8.535000E-005, -2.314478E-002, -6.346627E-003, -1.679815E-002
  8.536000E-005,  5.500127E-003, -1.929114E-003,  7.429241E-003
  8.537000E-005,  2.966786E-003,  6.464443E-003, -3.497657E-003
  8.538000E-005,  1.485227E-002,  1.158749E-002,  3.264779E-003
  8.539000E-005,  5.216411E-003,  6.964636E-003, -1.748225E-003
  8.540000E-005,  1.607352E-002,  5.543055E-003,  1.053047E-002
  8.541000E-005,  4.654788E-003,  2.793829E-003,  1.860959E-003
  8.542000E-005, -5.431198E-003, -5.421732E-003, -9.465952E-006
  8.543000E-005,  2.673581E-003, -2.424259E-004,  2.916007E-003
  8.544000E-005,  1.876934E-002,  1.349007E-002,  5.279271E-003
  8.545000E-005, -4.871493E-003, -7.665429E-003,  2.793936E-003
  8.546000E-005, -2.082221E-003,  1.518370E-003, -3.600590E-003
  8.547000E-005, -1.043290E-002,  1.207547E-003, -1.164045E-002
  8.548000E-005, -4.288261E-003, -2.490723E-003, -1.797538E-003
  8.549000E-005,  1.717094E-002,  1.037186E-002,  6.799083E-003
  8.550000E-005,  1.770532E-002,  1.377630E-002,  3.929024E-003
  8.551000E-005, -9.898777E-003,  2.118702E-003, -1.201748E-002
  8.552000E-005, -9.656237E-003, -2.777042E-003, -6.879195E-003
  8.553000E-005,  1.244649E-003,  4.112800E-003, -2.868151E-003
  8.554000E-005,  4.859545E-003, -1.900041E-003,  6.759587E-003
  8.555000E-005,  4.794006E-003,  5.026282E-003, -2.322768E-004
  8.556000E-005,  2.710469E-003,  8.663869E-003, -5.953400E-003
  8.557000E-005,  2.811815E-003,  3.081098E-003, -2.692827E-004
  8.558000E-005, -5.941475E-003, -4.698993E-003, -1.242482E-003
  8.559000E-005, -5.515978E-004, -2.277395E-003,  1.725797E-003
  8.560000E-005, -1.015606E-003,  6.423283E-003, -7.438889E-003
  8.561000E-005, -9.151953E-003, -5.446936E-003, -3.705017E-003
  8.562000E-005,  1.020842E-002,  5.673082E-003,  4.535336E-003
  8.563000E-005,  3.940000E-003,  5.698188E-003, -1.758188E-003
  8.564000E-005,  5.328065E-003,  6.947305E-004,  4.633334E-003
  8.565000E-005,  1.298892E-002,  1.368466E-002, -6.957430E-004
  8.566000E-005, -7.119148E-004, -2.518157E-003,  1.806242E-003
  8.567000E-005,  1.216396E-002,  1.428431E-002, -2.120353E-003
  8.568000E-005, -8.873549E-003, -3.476500E-003, -5.397049E-003
  8.569000E-005,  4.376356E-003,  7.805720E-003, -3.429364E-003
  8.570000E-005, -4.572162E-003, -2.245960E-003, -2.326202E-003
  8.571000E-005,  1.667323E-003,  4.499360E-003, -2.832037E-003
  8.572000E-005,  9.394062E-003,  1.209444E-002, -2.700378E-003
  8.573000E-005, -3.827062E-003, -3.008944E-003, -8.181179E-004
  8.574000E-005, -6.417270E-004, -3.937949E-003,  3.296222E-003
  8.575000E-005, -1.114658E-002, -1.389772E-002,  2.751133E-003
  8.576000E-005, -4.712603E-003, -9.770302E-003,  5.057699E-003
  8.577000E-005, -5.046999E-006,  1.402175E-003, -1.407222E-003
  8.578000E-005,  8.591850E-003,  6.820912E-003,  1.770939E-003
  8.579000E-005, -1.331415E-002, -8.734441E-003, -4.579710E-003
  8.580000E-005, -8.300550E-003, -7.289240E-003, -1.011310E-003
  8.581000E-005,  1.105385E-002,  5.412519E-003,  5.641332E-003
  8.582000E-005, -6.815589E-003, -2.336332E-003, -4.479257E-003
